time,SI
1764939799.1115034,0.7698412698412699
1764939800.1355035,0.7619047619047619
1764939801.1615036,0.753968253968254
1764939802.1855035,0.7380952380952381
1764939803.2075036,0.7380952380952381
1764939804.2335036,0.7301587301587301
1764939805.2575035,0.7380952380952381
1764939806.2795036,0.753968253968254
1764939807.3035035,0.753968253968254
1764939808.3295035,0.7698412698412699
1764939809.3515034,0.7777777777777778
1764939810.3755035,0.7619047619047619
1764939811.4015036,0.7619047619047619
1764939812.4255035,0.753968253968254
1764939813.4475036,0.753968253968254
1764939814.4735036,0.753968253968254
1764939815.4975035,0.746031746031746
1764939816.5195036,0.753968253968254
1764939817.5435035,0.7619047619047619
1764939818.5695035,0.7619047619047619
1764939819.5915034,0.753968253968254
1764939820.6155035,0.7380952380952381
1764939821.6415036,0.7301587301587301
1764939822.6655035,0.7301587301587301
1764939823.6875036,0.7222222222222222
1764939824.7135034,0.7222222222222222
1764939825.7375035,0.7222222222222222
1764939826.7595034,0.746031746031746
1764939827.7835035,0.7857142857142857
1764939828.8095036,0.7857142857142857
1764939829.8335035,0.7857142857142857
1764939830.8555036,0.7619047619047619
1764939831.8815036,0.746031746031746
1764939832.9055035,0.7380952380952381
1764939833.9275036,0.7380952380952381
1764939834.9515035,0.7301587301587301
1764939835.9775035,0.7222222222222222
1764939836.9995034,0.7142857142857143
1764939838.0235035,0.7142857142857143
1764939839.0495036,0.7142857142857143
1764939840.0735035,0.7142857142857143
1764939841.0955036,0.7142857142857143
1764939842.1215036,0.7142857142857143
1764939843.1455035,0.7222222222222222
1764939844.1675036,0.7301587301587301
1764939845.1915035,0.7301587301587301
1764939846.2175035,0.746031746031746
1764939847.2395034,0.7698412698412699
1764939848.2635036,0.7777777777777778
1764939849.2895036,0.7777777777777778
1764939850.3135035,0.7857142857142857
1764939851.3355036,0.7777777777777778
1764939852.3615034,0.7777777777777778
1764939853.3855035,0.7619047619047619
1764939854.4075034,0.7380952380952381
1764939855.4315035,0.7142857142857143
1764939856.4575036,0.7142857142857143
1764939857.4815035,0.6984126984126984
1764939858.5035036,0.6904761904761905
1764939859.5295036,0.6825396825396826
1764939860.5535035,0.6825396825396826
1764939861.5755036,0.6984126984126984
1764939862.5995035,0.7063492063492064
1764939863.6255035,0.7142857142857143
1764939864.6475034,0.7142857142857143
1764939865.6715035,0.7063492063492064
1764939866.6975036,0.6904761904761905
1764939867.7215035,0.6904761904761905
1764939868.7435036,0.6904761904761905
1764939869.7695036,0.6904761904761905
1764939870.7935035,0.7063492063492064
1764939871.8155036,0.7063492063492064
1764939872.8395035,0.7142857142857143
1764939873.8655035,0.6904761904761905
1764939874.8895035,0.6746031746031746
1764939875.9115036,0.6746031746031746
1764939876.9375036,0.6666666666666666
1764939877.9615035,0.6666666666666666
1764939878.9835036,0.6666666666666666
1764939880.0095034,0.6666666666666666
1764939881.0335035,0.6587301587301587
1764939882.0555034,0.6746031746031746
1764939883.0795035,0.6746031746031746
1764939884.1055036,0.6825396825396826
1764939885.1295035,0.6825396825396826
1764939886.1515036,0.6825396825396826
1764939887.1775036,0.6825396825396826
1764939888.2015035,0.6825396825396826
1764939889.2235036,0.7142857142857143
1764939890.2475035,0.746031746031746
1764939891.2735035,0.746031746031746
1764939892.2955034,0.7698412698412699
1764939893.3195035,0.7857142857142857
1764939894.3455036,0.7857142857142857
1764939895.3695035,0.7857142857142857
1764939896.3915036,0.7936507936507936
1764939897.4175036,0.7857142857142857
1764939898.4415035,0.7857142857142857
1764939899.4635034,0.7857142857142857
1764939900.4875035,0.7857142857142857
1764939901.5135036,0.7857142857142857
1764939902.5375035,0.7857142857142857
1764939903.5595036,0.7777777777777778
1764939904.5855036,0.7619047619047619
1764939905.6095035,0.753968253968254
1764939906.6315036,0.753968253968254
1764939907.6575034,0.753968253968254
1764939908.6815035,0.753968253968254
1764939909.7035034,0.753968253968254
1764939910.7275035,0.7619047619047619
1764939911.7535036,0.7777777777777778
1764939912.7775035,0.753968253968254
1764939913.7995036,0.753968253968254
1764939914.8255036,0.7380952380952381
1764939915.8495035,0.7222222222222222
1764939916.8715036,0.6984126984126984
1764939917.8955035,0.6984126984126984
1764939918.9215035,0.6825396825396826
1764939919.9435034,0.6746031746031746
1764939920.9675035,0.6984126984126984
1764939921.9935036,0.7063492063492064
1764939923.0175035,0.7222222222222222
1764939924.0395036,0.7380952380952381
1764939925.0655036,0.7380952380952381
1764939926.0895035,0.7380952380952381
1764939927.1115034,0.7301587301587301
1764939928.1355035,0.7222222222222222
1764939929.1615036,0.7222222222222222
1764939930.1855035,0.7142857142857143
1764939931.2075036,0.7142857142857143
1764939932.2335036,0.7142857142857143
1764939933.2575035,0.7142857142857143
1764939934.2795036,0.7142857142857143
1764939935.3035035,0.7222222222222222
1764939936.3295035,0.7222222222222222
1764939937.3515034,0.7301587301587301
1764939938.3755035,0.7301587301587301
1764939939.4015036,0.7380952380952381
1764939940.4255035,0.7380952380952381
1764939941.4475036,0.753968253968254
1764939942.4735036,0.7619047619047619
1764939943.4975035,0.753968253968254
1764939944.5195036,0.753968253968254
1764939945.5435035,0.753968253968254
1764939946.5695035,0.746031746031746
1764939947.5915034,0.746031746031746
1764939948.6155035,0.7380952380952381
1764939949.6415036,0.7301587301587301
1764939950.6655035,0.7380952380952381
1764939951.6875036,0.7380952380952381
1764939952.7135034,0.7380952380952381
1764939953.7375035,0.7380952380952381
1764939954.7595034,0.7380952380952381
1764939955.7835035,0.7380952380952381
1764939956.8095036,0.753968253968254
1764939957.8335035,0.7619047619047619
1764939958.8555036,0.7698412698412699
1764939959.8815036,0.7698412698412699
1764939960.9055035,0.7698412698412699
1764939961.9275036,0.7698412698412699
1764939962.9515035,0.7698412698412699
1764939963.9775035,0.7698412698412699
1764939964.9995034,0.753968253968254
1764939966.0235035,0.753968253968254
1764939967.0495036,0.753968253968254
1764939968.0735035,0.7619047619047619
1764939969.0955036,0.7698412698412699
1764939970.1215036,0.7698412698412699
1764939971.1455035,0.7698412698412699
1764939972.1675036,0.7619047619047619
1764939973.1915035,0.7619047619047619
1764939974.2175035,0.753968253968254
1764939975.2395034,0.753968253968254
1764939976.2635036,0.746031746031746
1764939977.2895036,0.7380952380952381
1764939978.3135035,0.7380952380952381
1764939979.3355036,0.6984126984126984
1764939980.3615034,0.6825396825396826
1764939981.3855035,0.6746031746031746
1764939982.4075034,0.6746031746031746
1764939983.4315035,0.6666666666666666
1764939984.4575036,0.6587301587301587
1764939985.4815035,0.6507936507936508
1764939986.5035036,0.6507936507936508
1764939987.5295036,0.6904761904761905
1764939988.5535035,0.7063492063492064
1764939989.5755036,0.6984126984126984
1764939990.5995035,0.6984126984126984
1764939991.6255035,0.6904761904761905
1764939992.6475034,0.6984126984126984
1764939993.6715035,0.6984126984126984
1764939994.6975036,0.7063492063492064
1764939995.7215035,0.6984126984126984
1764939996.7435036,0.6904761904761905
1764939997.7695036,0.6904761904761905
1764939998.7935035,0.6984126984126984
1764939999.8155036,0.7063492063492064
1764940000.8395035,0.7063492063492064
1764940001.8655035,0.7063492063492064
1764940002.8895035,0.7063492063492064
1764940003.9115036,0.7222222222222222
1764940004.9375036,0.7222222222222222
1764940005.9615035,0.7301587301587301
1764940006.9835036,0.7222222222222222
1764940008.0095034,0.7142857142857143
1764940009.0335035,0.7142857142857143
1764940010.0555034,0.7142857142857143
1764940011.0795035,0.7142857142857143
1764940012.1055036,0.7142857142857143
1764940013.1295035,0.7142857142857143
1764940014.1515036,0.7142857142857143
1764940015.1775036,0.7222222222222222
1764940016.2015035,0.7222222222222222
1764940017.2235036,0.7222222222222222
1764940018.2475035,0.7222222222222222
1764940019.2735035,0.7222222222222222
1764940020.2955034,0.7222222222222222
1764940021.3195035,0.7142857142857143
1764940022.3455036,0.7063492063492064
1764940023.3695035,0.7063492063492064
1764940024.3915036,0.7063492063492064
1764940025.4175036,0.7063492063492064
1764940026.4415035,0.7222222222222222
1764940027.4635034,0.7301587301587301
1764940028.4875035,0.7301587301587301
1764940029.5135036,0.746031746031746
1764940030.5375035,0.753968253968254
1764940031.5595036,0.753968253968254
1764940032.5855036,0.753968253968254
1764940033.6095035,0.7380952380952381
1764940034.6315036,0.7222222222222222
1764940035.6575034,0.7222222222222222
1764940036.6815035,0.7222222222222222
1764940037.7035034,0.7222222222222222
1764940038.7275035,0.7222222222222222
1764940039.7535036,0.7222222222222222
1764940040.7775035,0.7301587301587301
1764940041.7995036,0.746031746031746
1764940042.8255036,0.753968253968254
1764940043.8495035,0.753968253968254
1764940044.8715036,0.753968253968254
1764940045.8955035,0.753968253968254
1764940046.9215035,0.753968253968254
1764940047.9435034,0.753968253968254
1764940048.9675035,0.746031746031746
1764940049.9935036,0.746031746031746
1764940051.0175035,0.746031746031746
1764940052.0395036,0.746031746031746
1764940053.0655036,0.7380952380952381
1764940054.0895035,0.7301587301587301
1764940055.1115034,0.7301587301587301
1764940056.1355035,0.7142857142857143
1764940057.1615036,0.7142857142857143
1764940058.1855035,0.7142857142857143
1764940059.2075036,0.7142857142857143
1764940060.2335036,0.7142857142857143
1764940061.2575035,0.7142857142857143
1764940062.2795036,0.7142857142857143
1764940063.3035035,0.7063492063492064
1764940064.3295035,0.6984126984126984
1764940065.3515034,0.6904761904761905
1764940066.3755035,0.6904761904761905
1764940067.4015036,0.6904761904761905
1764940068.4255035,0.6984126984126984
1764940069.4475036,0.6984126984126984
1764940070.4735036,0.7063492063492064
1764940071.4975035,0.6984126984126984
1764940072.5195036,0.6984126984126984
1764940073.5435035,0.6984126984126984
1764940074.5695035,0.6904761904761905
1764940075.5915034,0.6904761904761905
1764940076.6155035,0.6904761904761905
1764940077.6415036,0.6904761904761905
1764940078.6655035,0.6984126984126984
1764940079.6875036,0.7222222222222222
1764940080.7135034,0.7380952380952381
1764940081.7375035,0.7380952380952381
1764940082.7595034,0.7380952380952381
1764940083.7835035,0.746031746031746
1764940084.8095036,0.746031746031746
1764940085.8335035,0.746031746031746
1764940086.8555036,0.746031746031746
1764940087.8815036,0.746031746031746
1764940088.9055035,0.746031746031746
1764940089.9275036,0.746031746031746
1764940090.9515035,0.7301587301587301
1764940091.9775035,0.7301587301587301
1764940092.9995034,0.7301587301587301
1764940094.0235035,0.7380952380952381
1764940095.0495036,0.7380952380952381
1764940096.0735035,0.7301587301587301
1764940097.0955036,0.7142857142857143
1764940098.1215036,0.7063492063492064
1764940099.1455035,0.7142857142857143
1764940100.1675036,0.7142857142857143
1764940101.1915035,0.7142857142857143
1764940102.2175035,0.7142857142857143
1764940103.2395034,0.7142857142857143
1764940104.2635036,0.7142857142857143
1764940105.2895036,0.7063492063492064
1764940106.3135035,0.6984126984126984
1764940107.3355036,0.6984126984126984
1764940108.3615034,0.6984126984126984
1764940109.3855035,0.6984126984126984
1764940110.4075034,0.6904761904761905
1764940111.4315035,0.6904761904761905
1764940112.4575036,0.6984126984126984
1764940113.4815035,0.7142857142857143
1764940114.5035036,0.7142857142857143
1764940115.5295036,0.7142857142857143
1764940116.5535035,0.7142857142857143
1764940117.5755036,0.7142857142857143
1764940118.5995035,0.7142857142857143
1764940119.6255035,0.7142857142857143
1764940120.6475034,0.7222222222222222
1764940121.6715035,0.746031746031746
1764940122.6975036,0.753968253968254
1764940123.7215035,0.753968253968254
1764940124.7435036,0.746031746031746
1764940125.7695036,0.746031746031746
1764940126.7935035,0.746031746031746
1764940127.8155036,0.746031746031746
1764940128.8395035,0.7380952380952381
1764940129.8655035,0.7380952380952381
1764940130.8895035,0.7380952380952381
1764940131.9115036,0.746031746031746
1764940132.9375036,0.753968253968254
1764940133.9615035,0.7619047619047619
1764940134.9835036,0.7619047619047619
1764940136.0095034,0.7619047619047619
1764940137.0335035,0.7619047619047619
1764940138.0555034,0.7698412698412699
1764940139.0795035,0.7698412698412699
1764940140.1055036,0.7698412698412699
1764940141.1295035,0.7698412698412699
1764940142.1515036,0.7698412698412699
1764940143.1775036,0.7698412698412699
1764940144.2015035,0.7857142857142857
1764940145.2235036,0.7777777777777778
1764940146.2475035,0.7777777777777778
1764940147.2735035,0.753968253968254
1764940148.2955034,0.7222222222222222
1764940149.3195035,0.6984126984126984
1764940150.3455036,0.6984126984126984
1764940151.3695035,0.6904761904761905
1764940152.3915036,0.6825396825396826
1764940153.4175036,0.6825396825396826
1764940154.4415035,0.6904761904761905
1764940155.4635034,0.6984126984126984
1764940156.4875035,0.7063492063492064
1764940157.5135036,0.7063492063492064
1764940158.5375035,0.7063492063492064
1764940159.5595036,0.7063492063492064
1764940160.5855036,0.7063492063492064
1764940161.6095035,0.7063492063492064
1764940162.6315036,0.7142857142857143
1764940163.6575034,0.746031746031746
1764940164.6815035,0.753968253968254
1764940165.7035034,0.7619047619047619
1764940166.7275035,0.7380952380952381
1764940167.7535036,0.7301587301587301
1764940168.7775035,0.7222222222222222
1764940169.7995036,0.7142857142857143
1764940170.8255036,0.7142857142857143
1764940171.8495035,0.7142857142857143
1764940172.8715036,0.7142857142857143
1764940173.8955035,0.7380952380952381
1764940174.9215035,0.746031746031746
1764940175.9435034,0.7380952380952381
1764940176.9675035,0.7380952380952381
1764940177.9935036,0.7142857142857143
1764940179.0175035,0.6984126984126984
1764940180.0395036,0.6825396825396826
1764940181.0655036,0.6825396825396826
1764940182.0895035,0.6746031746031746
1764940183.1115034,0.6666666666666666
1764940184.1355035,0.6666666666666666
1764940185.1615036,0.6904761904761905
1764940186.1855035,0.7142857142857143
1764940187.2075036,0.7301587301587301
1764940188.2335036,0.7301587301587301
1764940189.2575035,0.7380952380952381
1764940190.2795036,0.746031746031746
1764940191.3035035,0.7380952380952381
1764940192.3295035,0.7380952380952381
1764940193.3515034,0.6984126984126984
1764940194.3755035,0.6825396825396826
1764940195.4015036,0.6746031746031746
1764940196.4255035,0.6746031746031746
1764940197.4475036,0.6666666666666666
1764940198.4735036,0.6746031746031746
1764940199.4975035,0.6746031746031746
1764940200.5195036,0.6746031746031746
1764940201.5435035,0.6904761904761905
1764940202.5695035,0.6984126984126984
1764940203.5915034,0.6984126984126984
1764940204.6155035,0.7063492063492064
1764940205.6415036,0.7142857142857143
1764940206.6655035,0.7222222222222222
1764940207.6875036,0.7222222222222222
1764940208.7135034,0.7619047619047619
1764940209.7375035,0.7619047619047619
1764940210.7595034,0.7619047619047619
1764940211.7835035,0.7380952380952381
1764940212.8095036,0.7063492063492064
1764940213.8335035,0.6904761904761905
1764940214.8555036,0.6904761904761905
1764940215.8815036,0.6666666666666666
1764940216.9055035,0.6587301587301587
1764940217.9275036,0.6746031746031746
1764940218.9515035,0.6746031746031746
1764940219.9775035,0.6904761904761905
1764940220.9995034,0.7142857142857143
1764940222.0235035,0.7222222222222222
1764940223.0495036,0.7222222222222222
1764940224.0735035,0.7142857142857143
1764940225.0955036,0.6984126984126984
1764940226.1215036,0.6984126984126984
1764940227.1455035,0.6984126984126984
1764940228.1675036,0.6984126984126984
1764940229.1915035,0.6984126984126984
1764940230.2175035,0.6984126984126984
1764940231.2395034,0.7063492063492064
1764940232.2635036,0.7222222222222222
1764940233.2895036,0.7222222222222222
1764940234.3135035,0.7222222222222222
1764940235.3355036,0.7142857142857143
1764940236.3615034,0.7063492063492064
1764940237.3855035,0.6984126984126984
1764940238.4075034,0.6984126984126984
1764940239.4315035,0.6984126984126984
1764940240.4575036,0.6984126984126984
1764940241.4815035,0.6984126984126984
1764940242.5035036,0.6904761904761905
1764940243.5295036,0.6904761904761905
1764940244.5535035,0.6984126984126984
1764940245.5755036,0.6984126984126984
1764940246.5995035,0.7063492063492064
1764940247.6255035,0.7142857142857143
1764940248.6475034,0.7142857142857143
1764940249.6715035,0.7142857142857143
1764940250.6975036,0.7142857142857143
1764940251.7215035,0.7063492063492064
1764940252.7435036,0.7063492063492064
1764940253.7695036,0.6984126984126984
1764940254.7935035,0.6984126984126984
1764940255.8155036,0.6904761904761905
1764940256.8395035,0.6904761904761905
1764940257.8655035,0.6984126984126984
1764940258.8895035,0.6984126984126984
1764940259.9115036,0.7063492063492064
1764940260.9375036,0.7063492063492064
1764940261.9615035,0.7142857142857143
1764940262.9835036,0.7222222222222222
1764940264.0095034,0.7063492063492064
1764940265.0335035,0.7063492063492064
1764940266.0555034,0.6904761904761905
1764940267.0795035,0.6746031746031746
1764940268.1055036,0.6746031746031746
1764940269.1295035,0.6746031746031746
1764940270.1515036,0.6666666666666666
1764940271.1775036,0.6666666666666666
1764940272.2015035,0.6666666666666666
1764940273.2235036,0.6746031746031746
1764940274.2475035,0.6746031746031746
1764940275.2735035,0.6428571428571429
1764940276.2955034,0.6428571428571429
1764940277.3195035,0.6349206349206349
1764940278.3455036,0.626984126984127
1764940279.3695035,0.626984126984127
1764940280.3915036,0.626984126984127
1764940281.4175036,0.6190476190476191
1764940282.4415035,0.626984126984127
1764940283.4635034,0.626984126984127
1764940284.4875035,0.6587301587301587
1764940285.5135036,0.6746031746031746
1764940286.5375035,0.6825396825396826
1764940287.5595036,0.6825396825396826
1764940288.5855036,0.6746031746031746
1764940289.6095035,0.6746031746031746
1764940290.6315036,0.6746031746031746
1764940291.6575034,0.6746031746031746
1764940292.6815035,0.6904761904761905
1764940293.7035034,0.6904761904761905
1764940294.7275035,0.6904761904761905
1764940295.7535036,0.6904761904761905
1764940296.7775035,0.6904761904761905
1764940297.7995036,0.6904761904761905
1764940298.8255036,0.6904761904761905
1764940299.8495035,0.6904761904761905
1764940300.8715036,0.6746031746031746
1764940301.8955035,0.6825396825396826
1764940302.9215035,0.6825396825396826
1764940303.9435034,0.6904761904761905
1764940304.9675035,0.6904761904761905
1764940305.9935036,0.6904761904761905
1764940307.0175035,0.6904761904761905
1764940308.0395036,0.6825396825396826
1764940309.0655036,0.6825396825396826
1764940310.0895035,0.6825396825396826
1764940311.1115034,0.6746031746031746
1764940312.1355035,0.6746031746031746
1764940313.1615036,0.6746031746031746
1764940314.1855035,0.6746031746031746
1764940315.2075036,0.6904761904761905
1764940316.2335036,0.7063492063492064
1764940317.2575035,0.7063492063492064
1764940318.2795036,0.7142857142857143
1764940319.3035035,0.7142857142857143
1764940320.3295035,0.7142857142857143
1764940321.3515034,0.7142857142857143
1764940322.3755035,0.7142857142857143
1764940323.4015036,0.7142857142857143
1764940324.4255035,0.7380952380952381
1764940325.4475036,0.7380952380952381
1764940326.4735036,0.753968253968254
1764940327.4975035,0.7777777777777778
1764940328.5195036,0.7936507936507936
1764940329.5435035,0.7936507936507936
1764940330.5695035,0.8015873015873016
1764940331.5915034,0.8174603174603174
1764940332.6155035,0.8095238095238095
1764940333.6415036,0.8015873015873016
1764940334.6655035,0.7698412698412699
1764940335.6875036,0.746031746031746
1764940336.7135034,0.746031746031746
1764940337.7375035,0.7222222222222222
1764940338.7595034,0.7063492063492064
1764940339.7835035,0.6904761904761905
1764940340.8095036,0.6904761904761905
1764940341.8335035,0.6984126984126984
1764940342.8555036,0.7222222222222222
1764940343.8815036,0.7142857142857143
1764940344.9055035,0.7142857142857143
1764940345.9275036,0.6984126984126984
1764940346.9515035,0.6984126984126984
1764940347.9775035,0.6984126984126984
1764940348.9995034,0.6904761904761905
1764940350.0235035,0.6746031746031746
1764940351.0495036,0.6666666666666666
1764940352.0735035,0.6666666666666666
1764940353.0955036,0.6746031746031746
1764940354.1215036,0.6984126984126984
1764940355.1455035,0.6904761904761905
1764940356.1675036,0.6746031746031746
1764940357.1915035,0.6587301587301587
1764940358.2175035,0.6666666666666666
1764940359.2395034,0.6746031746031746
1764940360.2635036,0.6746031746031746
1764940361.2895036,0.6666666666666666
1764940362.3135035,0.6666666666666666
1764940363.3355036,0.6666666666666666
1764940364.3615034,0.6984126984126984
1764940365.3855035,0.7063492063492064
1764940366.4075034,0.6984126984126984
1764940367.4315035,0.6984126984126984
1764940368.4575036,0.6984126984126984
1764940369.4815035,0.7063492063492064
1764940370.5035036,0.7142857142857143
1764940371.5295036,0.7142857142857143
1764940372.5535035,0.7063492063492064
1764940373.5755036,0.6825396825396826
1764940374.5995035,0.6825396825396826
1764940375.6255035,0.6825396825396826
1764940376.6475034,0.6825396825396826
1764940377.6715035,0.6825396825396826
1764940378.6975036,0.6825396825396826
1764940379.7215035,0.6825396825396826
1764940380.7435036,0.6904761904761905
1764940381.7695036,0.6507936507936508
1764940382.7935035,0.6507936507936508
1764940383.8155036,0.6507936507936508
1764940384.8395035,0.6349206349206349
1764940385.8655035,0.626984126984127
1764940386.8895035,0.6190476190476191
1764940387.9115036,0.6111111111111112
1764940388.9375036,0.5952380952380952
1764940389.9615035,0.5952380952380952
1764940390.9835036,0.5793650793650794
1764940392.0095034,0.6349206349206349
1764940393.0335035,0.6349206349206349
1764940394.0555034,0.6349206349206349
1764940395.0795035,0.6428571428571429
1764940396.1055036,0.6428571428571429
1764940397.1295035,0.6507936507936508
1764940398.1515036,0.6507936507936508
1764940399.1775036,0.6666666666666666
1764940400.2015035,0.6666666666666666
1764940401.2235036,0.6746031746031746
