Time_ini_ms,Time_fin_ms,sdnn,rmsdd,pnn50
1764939015.1194184,1764939018.4694183,0.0655286197016254,0.09109884741312396,0.0
1764939015.8834183,1764939019.0394185,0.051992307123254436,0.07664202502542491,0.0
1764939016.5254183,1764939019.7494183,0.06320759448039533,0.10121758740453703,0.0
1764939017.1214185,1764939020.3934183,0.05731317475064725,0.09115371632574862,0.0
1764939017.8274183,1764939021.0654182,0.05136925150319488,0.08649277426464685,0.0
1764939018.4694183,1764939021.6674182,0.05541479946727606,0.08608135686660523,0.0
1764939019.0394185,1764939022.3274183,0.0394816413032601,0.057887822553612925,0.0
1764939019.7494183,1764939023.0514183,0.0443260645670287,0.05732364259186707,0.0
1764939020.3934183,1764939023.6134183,0.0631030902571439,0.09823950325608856,0.0
1764939021.0654182,1764939024.3414183,0.07343840956884616,0.12375378782083953,0.0
1764939021.6674182,1764939024.9794183,0.06851861061056047,0.1284484332329738,0.0
1764939022.3274183,1764939025.5934184,0.0719249608967679,0.12497599769557777,0.0
1764939023.0514183,1764939026.2014184,0.06130252849598654,0.09522079604793453,0.0
1764939023.6134183,1764939026.7754183,0.058127446185088215,0.04966890375274683,0.0
1764939024.3414183,1764939027.4354184,0.03245304300061592,0.047864391775084746,0.0
1764939024.9794183,1764939028.0814183,0.0338053250243209,0.04686149805542563,0.0
1764939025.5934184,1764939028.8094184,0.05811368169372129,0.06219324722184192,0.0
1764939026.2014184,1764939029.4994183,0.05726080684026956,0.06276941930588045,0.0
1764939026.7754183,1764939030.0974183,0.048649768755861245,0.06486139067270606,0.0
1764939027.4354184,1764939030.8114183,0.05320902179140964,0.08672946442816701,0.0
1764939028.0814183,1764939031.5114183,0.05124451190126511,0.07674633541738772,0.0
1764939028.8094184,1764939032.0914183,0.062440371555579424,0.09554580053564407,0.0
1764939029.4994183,1764939032.8654184,0.08198292505149342,0.12814835153054707,0.0
1764939030.0974183,1764939033.5294185,0.07148985942075577,0.12681876832708266,0.0
1764939030.8114183,1764939034.1594183,0.07323114091695854,0.12776149654726987,0.0
1764939031.5114183,1764939034.7094183,0.08707927422756258,0.11967873662434296,0.0
1764939032.0914183,1764939035.3054183,0.08460023640628518,0.07377669008568896,0.0
1764939032.8654184,1764939035.9734185,0.049505555243818306,0.06094259594075495,0.0
1764939033.5294185,1764939036.5594184,0.04487761134462036,0.07145628033977723,0.0
1764939034.1594183,1764939037.1634183,0.04286257108479195,0.059891568688732987,0.0
1764939034.7094183,1764939038.0114183,0.1096758861372954,0.13394775100762552,0.0
1764939035.3054183,1764939038.7694185,0.10982349475408563,0.13664186766874636,0.0
1764939035.9734185,1764939039.3934183,0.11399122773266222,0.14655715608595093,0.0
1764939036.5594184,1764939040.0434184,0.1033305375965924,0.14685707337408516,0.0
1764939037.1634183,1764939040.7414184,0.08990439366349023,0.08519976525788908,0.0
1764939038.0114183,1764939041.3954184,0.05260418234322577,0.0756174583016306,0.0
1764939038.7694185,1764939042.0034184,0.03431034829319751,0.041928510586491115,0.0
1764939039.3934183,1764939042.6334183,0.03340658617699246,0.041352146256294915,0.0
1764939040.0434184,1764939043.2794185,0.03339461034359961,0.034612136599764455,0.0
1764939040.7414184,1764939043.8754184,0.02460081299469578,0.03659234892706627,0.0
1764939041.3954184,1764939044.5974183,0.04954593827953107,0.06913031173080919,0.0
1764939042.0034184,1764939045.2054183,0.04954593827953107,0.08892131353054551,0.0
1764939042.6334183,1764939045.8714185,0.05026728558415543,0.093187982057759,0.0
1764939043.2794185,1764939046.5814183,0.057400348430986396,0.09242835062899557,0.0
1764939043.8754184,1764939047.2494183,0.04486869732897339,0.070816664705403,0.0
1764939044.5974183,1764939047.8474183,0.046497311750239814,0.05469003565548853,0.0
1764939045.2054183,1764939048.4754183,0.042684891940817496,0.04873397172402849,0.0
1764939045.8714185,1764939049.1634183,0.04528575935102716,0.05282991576747834,0.0
1764939046.5814183,1764939049.7174184,0.05378847460189271,0.08269824665612074,0.0
1764939047.2494183,1764939050.2934184,0.05204997598461564,0.07572978278059501,0.0
1764939047.8474183,1764939050.9094183,0.051737800494408986,0.07687652437511766,0.0
1764939048.4754183,1764939051.5154183,0.0510098029794219,0.0709577338984147,0.0
1764939049.1634183,1764939051.8234184,0.12760094043541353,0.15082108605895045,0.0
1764939049.7174184,1764939052.1474183,0.15598717896032513,0.1506320019119517,0.0
