Time_ini_ms,Time_fin_ms,sdnn,rmsdd,pnn50
1734377454.785961,1734377457.949961,0.06051446108162905,0.06613622305514585,0.0
1734377455.5279608,1734377458.551961,0.0043358966777357075,0.004358898943540423,0.0
1734377456.1359608,1734377459.149961,0.0045607017003963125,0.004690415759822913,0.0
1734377456.745961,1734377459.7439609,0.004147288270665612,0.003872983346207449,0.0
1734377457.3499608,1734377460.291961,0.02267156809750924,0.0223159136044212,0.0
1734377457.949961,1734377460.877961,0.021661024906499647,0.029291637031753564,0.0
1734377458.551961,1734377461.4979608,0.025589060162499004,0.03331666249791515,0.0
1734377459.149961,1734377462.081961,0.02503597411725752,0.03728270376461401,0.0
1734377459.7439609,1734377462.667961,0.024779023386727533,0.030099833886584368,0.0
1734377460.291961,1734377463.251961,0.015006665185843007,0.023345235059856816,0.0
1734377460.877961,1734377463.8399608,0.014859340496805089,0.017117242768623232,0.0
1734377461.4979608,1734377464.429961,0.0021908902300207477,0.002000000000000668,0.0
1734377462.081961,1734377465.0239608,0.004098780306383778,0.0036055512754644544,0.0
1734377462.667961,1734377465.6199608,0.00433589667773602,0.0036055512754644544,0.0
1734377463.251961,1734377466.2119608,0.003033150177620755,0.0031622776601685928,0.0
1734377463.8399608,1734377466.8099608,0.003633180424916932,0.004358898943540295,0.0
1734377464.429961,1734377467.4059608,0.002190890230020099,0.003741657386773292,0.0
1734377465.0239608,1734377468.001961,0.0022803508501977134,0.0038729833462068756,0.0
1734377465.6199608,1734377468.601961,0.0026076809620809087,0.0038729833462068756,0.0
1734377466.2119608,1734377469.1979609,0.0016733200530682853,0.002645751311064803,0.0
1734377466.8099608,1734377469.7939608,0.0014142135623735673,0.0017320508075694557,0.0
1734377467.4059608,1734377470.389961,0.0014142135623735673,0.0017320508075694557,0.0
1734377468.001961,1734377470.989961,0.0022803508501990375,0.0033166247903565075,0.0
1734377468.601961,1734377471.5959609,0.0040000000000000036,0.0037416573867742413,0.0
1734377469.1979609,1734377472.193961,0.003847076812334307,0.004795831523313024,0.0
1734377469.7939608,1734377472.7899609,0.004242640687119027,0.005099019513592572,0.0
